condition,randomizer.started,randomizer.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,begin_exp.started,begin_exp.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,consent.started,consent.stopped,consent_resp.keys,consent_resp.rt,consent_resp.duration,consent2.started,consent2.stopped,consent_resp_2.keys,consent_resp_2.rt,consent_resp_2.duration,consent3.started,consent3.stopped,consent_resp_3.keys,consent_resp_3.rt,consent_resp_3.duration,consent4.started,consent4.stopped,consent_resp_4.keys,consent_resp_4.rt,consent_resp_4.duration,consent5.started,consent5.stopped,consent_resp_5.keys,consent_resp_5.rt,consent_resp_5.duration,consent6.started,consent6.stopped,consent_resp_6.keys,consent_resp_6.rt,consent_resp_6.duration,demographic_questions.started,demographic_questions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,demo_age.started,demo_age.stopped,textbox.text,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,demo_native_lang.started,demo_native_lang.stopped,textbox_5.text,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,demo_other_langs.started,demo_other_langs.stopped,textbox_6.text,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,demo_info.thisRepN,demo_info.thisTrialN,demo_info.thisN,demo_info.thisIndex,demo_info.ran,instructions.started,instructions.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,begin_experiment.started,begin_experiment.stopped,experiment_start_resp.keys,experiment_start_resp.rt,experiment_start_resp.duration,training.started,training.stopped,textbox_7.text,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,training_2.started,training_2.stopped,clear_screen.started,clear_screen.stopped,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,training_block.ran,stem,suffix,label,stem_filename,file,filepath,image_size,image_location,audio_files,prod_instr.started,prod_instr.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,prod_inst_2.started,prod_inst_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.duration,big_image_flash.started,big_image_flash.stopped,prod_four_images.started,prod_four_images.stopped,prod_pre.started,prod_pre.stopped,production.started,production.stopped,prod_resp.text,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,blank_trial.started,blank_trial.stopped,production_block.thisRepN,production_block.thisTrialN,production_block.thisN,production_block.thisIndex,production_block.ran,prod_label,prod_image1,prod_image2,prod_condition,alt_image1,alt_image2,prod_image2_size,alt_image2_size,prod_image2_location,alt_image1_location,alt_image2_location,comp_inst.started,comp_inst.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,comp_instructions_cont.started,comp_instructions_cont.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,big_image_flash_fc.started,big_image_flash_fc.stopped,fc_flash.started,fc_flash.stopped,fc_pre.started,fc_pre.stopped,forced_choice.started,comp_label1_location,comp_label2_location,forced_choice.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,forced_choice_block.thisRepN,forced_choice_block.thisTrialN,forced_choice_block.thisN,forced_choice_block.thisIndex,forced_choice_block.ran,label1,suffix1,label2,suffix2,comp_image,comp_condition_stem,comp_condition_suffix,image1,comp_image_size,comp_image_location,alt_image1_size,comprehension_instructions.started,comprehension_instructions.stopped,key_resp_33.keys,key_resp_33.rt,key_resp_33.duration,comprehension_four_images.started,comprehension_four_images.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,comprehension_loop.thisRepN,comprehension_loop.thisTrialN,comprehension_loop.thisN,comprehension_loop.thisIndex,comprehension_loop.ran,comprehension_label,image2,stem_condition,image3,image4,image1_label,image2_label,image3_label,image4_label,debriefing0.started,debriefing0.stopped,key_resp_29.keys,key_resp_29.rt,key_resp_29.duration,debriefing1.started,debriefing1.stopped,key_resp_28.keys,key_resp_28.rt,key_resp_28.duration,debriefing2.started,debriefing2.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.duration,debriefing3.started,debriefing3.stopped,key_resp_31.keys,key_resp_31.rt,key_resp_31.duration,end.started,end.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.9141,414.4146,berkodan,"[""b"",""e"",""r"",""k"",""o"",""d"",""a"",""n"",""return""]","[1.3185000000000286,1.4100999999996588,1.4752000000002,1.559799999999825,1.6265000000000214,2.201599999999644,2.282399999999427,2.3770999999996434,2.493299999999806]","[null,null,null,null,null,null,null,null,null]",414.4147,414.9175,414.9175,415.4186,2,20,68,13,1,berko,dan,berkodan,2,2_2.PNG,stems_all/2_2.PNG,,,zara_audio_files/berkodan.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.4188,417.8746,baldan,"[""b"",""a"",""l"",""d"",""a"",""n"",""return""]","[1.455299999999852,1.5682000000002176,1.7144000000004098,2.1429000000003953,2.2387999999998556,2.3446000000005824,2.447700000000225]","[null,null,null,null,null,null,null]",417.8746,418.3776,418.3776,418.8733,2,21,69,12,1,bal,dan,baldan,1,1_2.PNG,stems_all/1_2.PNG,,,zara_audio_files/baldan.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.8734,421.9789,koranem,"[""k"",""o"",""r"",""a"",""n"",""e"",""m"",""return""]","[2.1508999999994103,2.264499999999998,2.326799999999764,2.6057000000001835,2.8560999999996284,2.9402999999998087,3.0257999999997764,3.097399999999425]","[null,null,null,null,null,null,null,null]",421.9789,422.478,422.478,422.9752,2,22,70,2,1,kora,nem,koranem,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/koranem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.9754,425.3485,balsil,"[""b"",""a"",""l"",""s"",""i"",""l"",""return""]","[1.3528999999994085,1.4425999999996293,1.632899999999438,1.9774999999999636,2.090200000000152,2.170399999999404,2.363700000000165]","[null,null,null,null,null,null,null]",425.3485,425.8443,425.8443,426.3402,2,23,71,15,1,bal,sil,balsil,1,1_2.PNG,stems_all/1_2.PNG,,,zara_audio_files/balsil.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.3404,430.8381,berkonem,"[""b"",""e"",""r"",""k"",""o"",""n"",""e"",""m"",""return""]","[1.2419999999999618,1.3268000000007305,1.4006000000005088,1.454700000000173,1.5418000000007055,1.7088000000007355,1.797600000000557,1.8904999999999745,1.9459000000003357]","[null,null,null,null,null,null,null,null,null]",430.8382,431.3408,431.3408,431.837,3,0,72,19,1,berko,shoon,berkoshoon,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkoshoon.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.8372,434.4367,baldan,"[""b"",""a"",""l"",""d"",""a"",""n"",""return""]","[1.2967000000002145,1.4491000000006125,1.6370000000000005,2.249400000000378,2.3572999999998387,2.438799999999844,2.590400000000386]","[null,null,null,null,null,null,null]",434.4368,434.9333,434.9333,435.4318,3,1,73,12,1,bal,dan,baldan,1,1_2.PNG,stems_all/1_2.PNG,,,zara_audio_files/baldan.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.432,438.8932,nakonem,"[""n"",""a"",""k"",""o"",""n"",""e"",""m"",""return""]","[2.468799999999817,2.5580999999996266,2.799599999999657,2.9207000000001813,3.1814000000003944,3.275099999999668,3.371400000000392,3.454400000000419]","[null,null,null,null,null,null,null,null]",438.8933,439.3946,439.3947,439.8912,3,2,74,3,1,nako,nem,nakonem,4,4_dim_sg.PNG,stems_all/4_dim_sg.PNG,,,zara_audio_files/nakonem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.8914,443.2191,baninem,"[""b"",""a"",""n"",""i"",""n"",""e"",""m"",""return""]","[2.437799999999811,2.5592000000001462,2.6712000000001694,2.791200000000174,3.0439999999999827,3.117799999999818,3.2075999999996156,3.319700000000182]","[null,null,null,null,null,null,null,null]",443.2192,443.7156,443.7156,444.2127,3,3,75,5,1,bani,nem,baninem,6,6_dim_sg.PNG,stems_all/6_dim_sg.PNG,,,zara_audio_files/baninem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.2129,446.695,berkodan,"[""b"",""e"",""r"",""k"",""o"",""d"",""a"",""n"",""return""]","[1.086799999999812,1.285399999999413,1.4046999999992522,1.5338999999994485,1.618599999999617,2.182399999999461,2.2550999999996293,2.340599999999654,2.474199999999257]","[null,null,null,null,null,null,null,null,null]",446.6951,447.1969,447.1969,447.699,3,4,76,13,1,berko,dan,berkodan,2,2_2.PNG,stems_all/2_2.PNG,,,zara_audio_files/berkodan.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.6992,452.1957,berko',"[""b"",""e"",""r"",""k"",""o"",""apostrophe"",""return"",""N/A"",""return"",""N/A"",""return"",""return"",""return"",""down"",""left""]","[1.115599999999631,1.191599999999596,1.2635999999995988,1.319799999999816,1.3837000000001467,1.503599999999608,1.551799999999787,2.158900000000358,2.7204999999999586,3.0904000000003293,3.520799999999781,3.863700000000165,4.095700000000193,4.3632999999998106,4.363499999999988]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",452.1958,452.6925,452.6925,453.1887,3,5,77,22,1,berko,none,berko,2,2.PNG,stems_all/2.PNG,,,zara_audio_files/berko.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.189,457.2058,balnem,"[""b"",""a"",""l"",""n"",""e"",""n"",""m"",""N/A"",""N/A"",""m"",""return""]","[2.213900000000365,2.28030000000075,2.451100000000565,2.6744000000003894,2.7662000000001967,2.9110000000000014,2.957600000000582,3.3713000000007582,3.540999999999997,3.777400000000398,4.00970000000018]","[null,null,null,null,null,null,null,null,null,null,null]",457.2058,457.7044,457.7044,458.2011,3,6,78,0,1,bal,nem,balnem,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balnem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.2014,461.5541,koradan,"[""k"",""o"",""r"",""a"",""d"",""a"",""n"",""return""]","[2.534799999999791,2.65520000000015,2.7514999999999645,2.8479999999999563,2.9829999999999472,3.097299999999791,3.20690000000036,3.342999999999961]","[null,null,null,null,null,null,null,null]",461.5542,462.0498,462.0498,462.5469,3,7,79,14,1,kora,dan,koradan,3,3_2.PNG,stems_all/3_2.PNG,,,zara_audio_files/koradan.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.547,465.8628,korashoon,"[""b"",""N/A"",""k"",""o"",""r"",""a"",""s"",""h"",""o"",""o"",""n"",""return""]","[1.1873999999994567,1.7567999999998278,2.0125999999996225,2.1642000000001644,2.2670999999996297,2.3883999999994217,2.6612999999998124,2.771000000000015,2.9085999999996375,3.0749999999999886,3.19489999999945,3.308799999999792]","[null,null,null,null,null,null,null,null,null,null,null,null]",465.8628,466.3593,466.3593,466.8562,3,8,80,20,1,kora,shoon,korashoon,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/korashoon.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.8565,470.166,berkosil,"[""b"",""e"",""r"",""k"",""o"",""s"",""i"",""l"",""return""]","[2.341800000000717,2.45690000000036,2.541499999999985,2.6134999999999877,2.7334000000003584,2.8460000000000036,2.965499999999963,3.069700000000182,3.3027000000001863]","[null,null,null,null,null,null,null,null,null]",470.166,470.6626,470.6626,471.1594,3,9,81,16,1,berko,sil,berkosil,2,2_2.PNG,stems_all/2_2.PNG,,,zara_audio_files/berkosil.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.1597,474.0966,meronem,"[""m"",""e"",""r"",""o"",""n"",""e"",""m"",""return""]","[2.307900000000359,2.3870000000000005,2.455299999999795,2.562400000000366,2.7027999999997974,2.786900000000344,2.866600000000574,2.933400000000347]","[null,null,null,null,null,null,null,null]",474.0966,474.5959,474.596,475.0929,3,10,82,11,1,mero,nem,meronem,12,12_dim_sg.PNG,stems_all/12_dim_sg.PNG,,,zara_audio_files/meronem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0931,479.5925,chooonem,"[""c"",""h"",""o"",""o"",""o"",""n"",""e"",""m"",""return""]","[2.3559000000004175,2.4774000000003866,2.5742999999998233,2.7379000000003657,2.9285000000000423,3.145799999999838,3.2562999999998397,3.351200000000233,3.8495000000000346]","[null,null,null,null,null,null,null,null,null]",479.5926,480.0884,480.0885,480.5859,3,11,83,6,1,chool,nem,choolnem,7,7_dim_sg.PNG,stems_all/7_dim_sg.PNG,,,zara_audio_files/choolnem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.5861,483.9183,ostonem,"[""return"",""o"",""s"",""t"",""o"",""n"",""e"",""m"",""return""]","[0.9708999999994035,2.523200000000145,2.600899999999399,2.7048999999994408,2.8328999999994267,3.0570999999995934,3.146500000000003,3.256899999999405,3.323599999999601]","[null,null,null,null,null,null,null,null,null]",483.9184,484.4147,484.4147,484.9118,3,12,84,8,1,osto,nem,ostonem,9,9_dim_sg.PNG,stems_all/9_dim_sg.PNG,,,zara_audio_files/ostonem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.9119,488.1327,binnem,"[""b"",""i"",""n"",""n"",""e"",""m"",""return""]","[2.5319999999999823,2.6772000000001412,2.7992000000000985,2.9397000000001867,3.029700000000105,3.120200000000125,3.2159999999999513]","[null,null,null,null,null,null,null]",488.1327,488.6354,488.6354,489.1361,3,13,85,10,1,bin,nem,binnem,11,11_dim_sg.PNG,stems_all/11_dim_sg.PNG,,,zara_audio_files/binnem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.1363,492.6946,korasil,"[""b"",""N/A"",""k"",""o"",""r"",""a"",""s"",""i"",""l"",""return""]","[1.38149999999996,2.159799999999791,2.50329999999974,2.6849999999999454,2.794999999999959,2.923000000000002,3.2078999999994267,3.2738999999994576,3.351899999999432,3.54529999999977]","[null,null,null,null,null,null,null,null,null,null]",492.6946,493.1911,493.1911,493.6879,3,14,86,17,1,kora,sil,korasil,3,3_2.PNG,stems_all/3_2.PNG,,,zara_audio_files/korasil.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.6881,498.0245,vorkenem,"[""v"",""o"",""r"",""k"",""e"",""n"",""e"",""m"",""return""]","[2.5821999999992613,2.727599999999711,2.8861999999993486,3.014299999999821,3.2000999999996793,3.918199999999274,4.046199999999317,4.151399999999512,4.327199999999266]","[null,null,null,null,null,null,null,null,null]",498.0245,498.5245,498.5246,499.0215,3,15,87,9,1,vorke,nem,vorkenem,10,10_dim_sg.PNG,stems_all/10_dim_sg.PNG,,,zara_audio_files/vorkenem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.0218,500.7312,kora,"[""k"",""o"",""r"",""a"",""return""]","[1.3999999999999773,1.4732000000001335,1.52800000000002,1.6323000000006687,1.7039999999999509]","[null,null,null,null,null]",500.7313,501.2278,501.2278,501.7247,3,16,88,23,1,kora,none,kora,3,3.PNG,stems_all/3.PNG,,,zara_audio_files/kora.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.725,503.7799,balsil,"[""b"",""a"",""l"",""s"",""i"",""l"",""return""]","[1.4489000000003216,1.506799999999771,1.6462000000001353,1.7309999999999945,1.81679999999983,1.906700000000228,2.048799999999801]","[null,null,null,null,null,null,null]",503.7799,504.277,504.2771,504.7734,3,17,89,15,1,bal,sil,balsil,1,1_2.PNG,stems_all/1_2.PNG,,,zara_audio_files/balsil.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.7735,506.3861,koranem,"[""k"",""o"",""r"",""a"",""n"",""e"",""m"",""return""]","[0.9217000000002145,1.0209000000003243,1.097299999999791,1.173200000000179,1.3577000000001362,1.4502000000002226,1.5327999999998383,1.6049000000003844]","[null,null,null,null,null,null,null,null]",506.3862,506.8825,506.8826,507.3823,3,18,90,2,1,kora,nem,koranem,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/koranem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.3826,511.8797,,,,,511.8797,512.3823,512.3823,512.8833,3,19,91,7,1,kudom,nem,kudomnem,8,8_dim_sg.PNG,stems_all/8_dim_sg.PNG,,,zara_audio_files/kudomnem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
