key_resp_14.rt,alt_image1_location,__experimentName,key_resp_21.rt,experiment_start_resp.rt,key_resp_18.keys,demo_info.thisRepN,key_resp_4.keys,key_resp_11.rt,textbox_7.text,key_resp_14.keys,test_loop.ran,date,key_resp_26.rt,expName,pretraining_plus_test.thisTrialN,condition,consent_resp.keys,key_resp_5.rt,pretraining_loop.ran,prod_label,production_block.ran,key_resp_13.rt,pretraining_loop.thisN,image_size,key_resp_3.rt,test_loop.thisTrialN,key_resp_4.rt,consent_resp.rt,forced_choice_block.thisIndex,textbox_3.text,key_resp_26.keys,prod_condition,image1,label2,key_resp_15.rt,textbox_2.text,alt_image1,filepath,key_resp_17.rt,training_block.thisIndex,pretraining,training_block.thisN,label1,key_resp_15.keys,training_block.thisRepN,demo_info.thisTrialN,production_block.thisRepN,textbox_4.text,key_resp_17.keys,key_resp_21.keys,key_resp_6.keys,production_block.thisIndex,pretraining_loop.thisTrialN,key_resp_18.rt,suffix1,forced_choice_block.thisN,comp_label1_location,demo_info.thisIndex,alt_image2_location,demo_info.ran,key_resp_10.rt,key_resp_22.keys,test_loop.thisIndex,prod_resp.text,pretraining_loop.thisRepN,key_resp_13.keys,suffix2,training_block.thisTrialN,key_resp_23.keys,alt_image2,key_resp_20.rt,pretraining_loop.thisIndex,comp_image_location,textbox_6.text,production_block.thisTrialN,key_resp_24.keys,key_resp_10.keys,forced_choice_block.thisTrialN,key_resp_16.rt,session,prod_image2_size,forced_choice_block.thisRepN,key_resp_20.keys,stem_filename,comp_image,comp_condition_stem,key_resp_5.keys,prod_image2,key_resp_9.rt,comp_image_size,pretraining_plus_test.order,prod_image1,key_resp_7.keys,key_resp_23.rt,psychopyVersion,comp_label2_location,suffix,key_resp_9.keys,key_resp_11.keys,key_resp_22.rt,test_loop.thisN,comp_condition_suffix,textbox_5.text,key_resp_6.rt,key_resp_16.keys,forced_choice_block.ran,demo_info.thisN,textbox.text,__session,alt_image2_size,stem,pretraining_plus_test.thisRepN,test_loop.thisRepN,alt_image1_size,textbox_10.text,__participant,key_resp_8.rt,frameRate,participant,key_resp_8.keys,pretraining_plus_test.thisN,__datetime,file,experiment_start_resp.keys,training_block.ran,OS,pretraining_plus_test.thisIndex,key_resp_24.rt,textbox_9.text,production_block.thisN,pretraining_loop.order,label,pretraining_plus_test.ran,key_resp_3.keys,key_resp_7.rt,prod_image2_location
﻿,,generalizability,,,return,,,,korasil,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/3_2.PNG,,17,,79,,,3,,,,,,,,,3.4859999999998763,,,,,,,,,,,,,,16,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,sil,,,,,,,,,,,,001,,kora,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,3_2.PNG,,1,Win32,,,,,,korasil,,,,
﻿,,generalizability,,,return,,,,berkonem,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,13,,80,,,3,,,,,,,,,4.7028000000120755,,,,,,,,,,,,,,17,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,berko,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,2_dim_sg.PNG,,1,Win32,,,,,,berkonem,,,,
﻿,,generalizability,,,return,,,,berkoshoon,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,19,,81,,,3,,,,,,,,,4.353699999988066,,,,,,,,,,,,,,18,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,berko,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,2_dim_sg.PNG,,1,Win32,,,,,,berkoshoon,,,,
﻿,,generalizability,,,return,,,,nakodan,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/4_2.PNG,,3,,82,,,3,,,,,,,,,2.6691999999879954,,,,,,,,,,,,,,19,,,,,,,,,,,,001,,,,4,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,nako,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,4_2.PNG,,1,Win32,,,,,,nakodan,,,,
﻿,,generalizability,,,return,,,,koranem,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,14,,83,,,3,,,,,,,,,3.7035000000000764,,,,,,,,,,,,,,20,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,kora,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,3_dim_sg.PNG,,1,Win32,,,,,,koranem,,,,
﻿,,generalizability,,,return,,,,baldan,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/1_2.PNG,,0,,84,,,4,,,,,,,,,3.119199999988041,,,,,,,,,,,,,,0,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,bal,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,1_2.PNG,,1,Win32,,,,,,baldan,,,,
﻿,,generalizability,,,return,,,,berkoshoon,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,19,,85,,,4,,,,,,,,,7.509699999988015,,,,,,,,,,,,,,1,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,berko,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,2_dim_sg.PNG,,1,Win32,,,,,,berkoshoon,,,,
﻿,,generalizability,,,return,,,,nakodan,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/4_2.PNG,,3,,86,,,4,,,,,,,,,3.253599999964308,,,,,,,,,,,,,,2,,,,,,,,,,,,001,,,,4,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,nako,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,4_2.PNG,,1,Win32,,,,,,nakodan,,,,
﻿,,generalizability,,,return,,,,merodan,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/12_2.PNG,,11,,87,,,4,,,,,,,,,3.3034999999999854,,,,,,,,,,,,,,3,,,,,,,,,,,,001,,,,12,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,mero,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,12_2.PNG,,1,Win32,,,,,,merodan,,,,
﻿,,generalizability,,,return,,,,kudomdan,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/8_2.PNG,,7,,88,,,4,,,,,,,,,9.141699999988077,,,,,,,,,,,,,,4,,,,,,,,,,,,001,,,,8,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,kudom,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,8_2.PNG,,1,Win32,,,,,,kudomdan,,,,
﻿,,generalizability,,,return,,,,berkodan,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/2_2.PNG,,1,,89,,,4,,,,,,,,,4.303100000023733,,,,,,,,,,,,,,5,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,berko,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,2_2.PNG,,1,Win32,,,,,,berkodan,,,,
﻿,,generalizability,,,return,,,,ostodan,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/9_2.PNG,,8,,90,,,4,,,,,,,,,3.736100000023953,,,,,,,,,,,,,,6,,,,,,,,,,,,001,,,,9,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,osto,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,9_2.PNG,,1,Win32,,,,,,ostodan,,,,
﻿,,generalizability,,,return,,,,korashoon,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,20,,91,,,4,,,,,,,,,3.6690999999641463,,,,,,,,,,,,,,7,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,kora,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,3_dim_sg.PNG,,1,Win32,,,,,,korashoon,,,,
﻿,,generalizability,,,return,,,,chooldan,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/7_2.PNG,,6,,92,,,4,,,,,,,,,4.6383000000118955,,,,,,,,,,,,,,8,,,,,,,,,,,,001,,,,7,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,chool,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,7_2.PNG,,1,Win32,,,,,,chooldan,,,,
﻿,,generalizability,,,return,,,,pipadan,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/5_2.PNG,,4,,93,,,4,,,,,,,,,3.5363000000120337,,,,,,,,,,,,,,9,,,,,,,,,,,,001,,,,5,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,pipa,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,5_2.PNG,,1,Win32,,,,,,pipadan,,,,
﻿,,generalizability,,,return,,,,berkonem,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,13,,94,,,4,,,,,,,,,4.437599999964277,,,,,,,,,,,,,,10,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,berko,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,2_dim_sg.PNG,,1,Win32,,,,,,berkonem,,,,
﻿,,generalizability,,,return,,,,korasil,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/3_2.PNG,,17,,95,,,4,,,,,,,,,3.336399999976038,,,,,,,,,,,,,,11,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,sil,,,,,,,,,,,,001,,kora,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,3_2.PNG,,1,Win32,,,,,,korasil,,,,
﻿,,generalizability,,,return,,,,banidan,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/6_2.PNG,,5,,96,,,4,,,,,,,,,2.3014000000357555,,,,,,,,,,,,,,12,,,,,,,,,,,,001,,,,6,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,bani,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,6_2.PNG,,1,Win32,,,,,,banidan,,,,
﻿,,generalizability,,,return,,,,balshoon,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/1_dim_sg.PNG,,18,,97,,,4,,,,,,,,,4.420600000023796,,,,,,,,,,,,,,13,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,bal,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,1_dim_sg.PNG,,1,Win32,,,,,,balshoon,,,,
﻿,,generalizability,,,return,,,,bindan,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/11_2.PNG,,10,,98,,,4,,,,,,,,,3.903799999952298,,,,,,,,,,,,,,14,,,,,,,,,,,,001,,,,11,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,bin,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,11_2.PNG,,1,Win32,,,,,,bindan,,,,
﻿,,generalizability,,,return,,,,berkosil,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/2_2.PNG,,16,,99,,,4,,,,,,,,,5.805000000000064,,,,,,,,,,,,,,15,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,sil,,,,,,,,,,,,001,,berko,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,2_2.PNG,,1,Win32,,,,,,berkosil,,,,
﻿,,generalizability,,,return,,,,vorkedan,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/10_2.PNG,,9,,100,,,4,,,,,,,,,5.320399999976189,,,,,,,,,,,,,,16,,,,,,,,,,,,001,,,,10,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,vorke,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,10_2.PNG,,1,Win32,,,,,,vorkedan,,,,
﻿,,generalizability,,,return,,,,balnem,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/1_dim_sg.PNG,,12,,101,,,4,,,,,,,,,10.79099999999994,,,,,,,,,,,,,,17,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,bal,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,1_dim_sg.PNG,,1,Win32,,,,,,balnem,,,,
﻿,,generalizability,,,return,,,,koradan,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/3_2.PNG,,2,,102,,,4,,,,,,,,,3.603399999976318,,,,,,,,,,,,,,18,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,kora,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,3_2.PNG,,1,Win32,,,,,,koradan,,,,
﻿,,generalizability,,,return,,,,balsil,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/1_2.PNG,,15,,103,,,4,,,,,,,,,14.211600000023736,,,,,,,,,,,,,,19,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,sil,,,,,,,,,,,,001,,bal,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,1_2.PNG,,1,Win32,,,,,,balsil,,,,
﻿,,generalizability,,,return,,,,koranem,,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,14,,104,,,4,,,,,,,,,3.4358999999760726,,,,,,,,,,,,,,20,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,kora,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,3_dim_sg.PNG,,1,Win32,,,,,,koranem,,,,
﻿9.62059999996427,,generalizability,,,,,,,,return,,2023-10-17_14h20.49.402,,generalizability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,,,,,,,,,,,,,2022.2.5,,,,,,,,,,,,,,001,,,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,,,,Win32,,,,,,,,,,
﻿,"['0.2', '-0.18']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,shinder,1,,,,,,,,,,,novel,,,4.821199999988039,,stems_all/15_dim_pl.PNG,,,,,,,return,,,0,,,,,5,,,,,,,"['-0.2', '-0.18']",,,,,shindershoon,,,,,,stems_all/15_2.PNG,,,,,0,,,,,001,"['0.20', '0.20']",,,,,,,stems_all/15_dim_sg.PNG,,,,stems_all/15.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.35', '0.35']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,15_dim_sg.PNG,,,Win32,,,,0,,,,,,"['0.2', '0.22']"
﻿,"['0.2', '0.22']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,berko,1,,,,,,,,,,,familiar,,,6.48989999997616,,stems_all/2_dim_sg.PNG,,,,,,,return,,,0,,,,,13,,,,,,,"['0.2', '-0.18']",,,,,berkodan,,,,,,stems_all/2_dim_pl.PNG,,,,,1,,,,,001,"['0.35', '0.35']",,,,,,,stems_all/2_2.PNG,,,,stems_all/2.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.20', '0.20']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,2_2.PNG,,,Win32,,,,1,,,,,,"['-0.2', '-0.18']"
﻿,"['0.2', '0.22']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,shinti,1,,,,,,,,,,,novel,,,4.736999999999853,,stems_all/14_dim_sg.PNG,,,,,,,return,,,0,,,,,10,,,,,,,"['-0.2', '-0.18']",,,,,shintidan,,,,,,stems_all/14_2.PNG,,,,,2,,,,,001,"['0.20', '0.20']",,,,,,,stems_all/14_dim_pl.PNG,,,,stems_all/14.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.35', '0.35']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,14_dim_pl.PNG,,,Win32,,,,2,,,,,,"['0.2', '-0.18']"
﻿,"['0.2', '0.22']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,bal,1,,,,,,,,,,,familiar,,,3.002199999988079,,stems_all/1_dim_sg.PNG,,,,,,,return,,,0,,,,,12,,,,,,,"['0.2', '-0.18']",,,,,baldan,,,,,,stems_all/1_dim_pl.PNG,,,,,3,,,,,001,"['0.35', '0.35']",,,,,,,stems_all/1_2.PNG,,,,stems_all/1.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.20', '0.20']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,1_2.PNG,,,Win32,,,,3,,,,,,"['-0.2', '-0.18']"
﻿,"['0.2', '0.22']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,kora,1,,,,,,,,,,,familiar,,,2.4184000000357173,,stems_all/3_dim_sg.PNG,,,,,,,return,,,0,,,,,8,,,,,,,"['-0.2', '-0.18']",,,,,koradan,,,,,,stems_all/3_2.PNG,,,,,4,,,,,001,"['0.20', '0.20']",,,,,,,stems_all/3_dim_pl.PNG,,,,stems_all/3.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.35', '0.35']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,3_dim_pl.PNG,,,Win32,,,,4,,,,,,"['0.2', '-0.18']"
﻿,"['0.2', '0.22']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,shinder,1,,,,,,,,,,,novel,,,3.5361999999881846,,stems_all/15_dim_sg.PNG,,,,,,,return,,,0,,,,,11,,,,,,,"['-0.2', '-0.18']",,,,,shinderdan,,,,,,stems_all/15_2.PNG,,,,,5,,,,,001,"['0.20', '0.20']",,,,,,,stems_all/15_dim_pl.PNG,,,,stems_all/15.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.35', '0.35']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,15_dim_pl.PNG,,,Win32,,,,5,,,,,,"['0.2', '-0.18']"
﻿,"['0.2', '0.22']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,berko,1,,,,,,,,,,,familiar,,,3.15380000001187,,stems_all/2_dim_sg.PNG,,,,,,,return,,,0,,,,,7,,,,,,,"['-0.2', '-0.18']",,,,,berkonem,,,,,,stems_all/2_2.PNG,,,,,6,,,,,001,"['0.20', '0.20']",,,,,,,stems_all/2_dim_pl.PNG,,,,stems_all/2.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.35', '0.35']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,2_dim_pl.PNG,,,Win32,,,,6,,,,,,"['0.2', '-0.18']"
﻿,"['0.2', '0.22']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,bal,1,,,,,,,,,,,familiar,,,6.3378000000120664,,stems_all/1_dim_sg.PNG,,,,,,,return,,,0,,,,,6,,,,,,,"['-0.2', '-0.18']",,,,,balshoon,,,,,,stems_all/1_2.PNG,,,,,7,,,,,001,"['0.20', '0.20']",,,,,,,stems_all/1_dim_pl.PNG,,,,stems_all/1.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.35', '0.35']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,1_dim_pl.PNG,,,Win32,,,,7,,,,,,"['0.2', '-0.18']"
﻿,"['0.2', '-0.18']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,bal,1,,,,,,,,,,,familiar,,,3.9034999999998945,,stems_all/1_dim_pl.PNG,,,,,,,return,,,0,,,,,0,,,,,,,"['-0.2', '-0.18']",,,,,balshoon,,,,,,stems_all/1_2.PNG,,,,,8,,,,,001,"['0.20', '0.20']",,,,,,,stems_all/1_dim_sg.PNG,,,,stems_all/1.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.35', '0.35']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,1_dim_sg.PNG,,,Win32,,,,8,,,,,,"['0.2', '0.22']"
﻿,"['0.2', '0.22']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,pil,1,,,,,,,,,,,novel,,,2.652399999976069,,stems_all/13_dim_sg.PNG,,,,,,,return,,,0,,,,,15,,,,,,,"['0.2', '-0.18']",,,,,pildan,,,,,,stems_all/13_dim_pl.PNG,,,,,9,,,,,001,"['0.35', '0.35']",,,,,,,stems_all/13_2.PNG,,,,stems_all/13.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.20', '0.20']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,13_2.PNG,,,Win32,,,,9,,,,,,"['-0.2', '-0.18']"
﻿,"['0.2', '0.22']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,pil,1,,,,,,,,,,,novel,,,2.8818999999762127,,stems_all/13_dim_sg.PNG,,,,,,,return,,,0,,,,,9,,,,,,,"['-0.2', '-0.18']",,,,,pilnem,,,,,,stems_all/13_2.PNG,,,,,10,,,,,001,"['0.20', '0.20']",,,,,,,stems_all/13_dim_pl.PNG,,,,stems_all/13.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.35', '0.35']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,13_dim_pl.PNG,,,Win32,,,,10,,,,,,"['0.2', '-0.18']"
﻿,"['0.2', '-0.18']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,berko,1,,,,,,,,,,,familiar,,,3.6361999999880936,,stems_all/2_dim_pl.PNG,,,,,,,return,,,0,,,,,1,,,,,,,"['-0.2', '-0.18']",,,,,berkonem,,,,,,stems_all/2_2.PNG,,,,,11,,,,,001,"['0.20', '0.20']",,,,,,,stems_all/2_dim_sg.PNG,,,,stems_all/2.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.35', '0.35']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,2_dim_sg.PNG,,,Win32,,,,11,,,,,,"['0.2', '0.22']"
﻿,"['0.2', '-0.18']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,shinti,1,,,,,,,,,,,novel,,,2.3344999999999345,,stems_all/14_dim_pl.PNG,,,,,,,return,,,0,,,,,4,,,,,,,"['-0.2', '-0.18']",,,,,shintinem,,,,,,stems_all/14_2.PNG,,,,,12,,,,,001,"['0.20', '0.20']",,,,,,,stems_all/14_dim_sg.PNG,,,,stems_all/14.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.35', '0.35']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,14_dim_sg.PNG,,,Win32,,,,12,,,,,,"['0.2', '0.22']"
﻿,"['0.2', '-0.18']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,kora,1,,,,,,,,,,,familiar,,,2.185399999976198,,stems_all/3_dim_pl.PNG,,,,,,,return,,,0,,,,,2,,,,,,,"['-0.2', '-0.18']",,,,,koranem,,,,,,stems_all/3_2.PNG,,,,,13,,,,,001,"['0.20', '0.20']",,,,,,,stems_all/3_dim_sg.PNG,,,,stems_all/3.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.35', '0.35']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,3_dim_sg.PNG,,,Win32,,,,13,,,,,,"['0.2', '0.22']"
﻿,"['0.2', '0.22']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,shinder,1,,,,,,,,,,,novel,,,3.0361999999881846,,stems_all/15_dim_sg.PNG,,,,,,,return,,,0,,,,,17,,,,,,,"['0.2', '-0.18']",,,,,shinderdan,,,,,,stems_all/15_dim_pl.PNG,,,,,14,,,,,001,"['0.35', '0.35']",,,,,,,stems_all/15_2.PNG,,,,stems_all/15.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.20', '0.20']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,15_2.PNG,,,Win32,,,,14,,,,,,"['-0.2', '-0.18']"
﻿,"['0.2', '-0.18']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,pil,1,,,,,,,,,,,novel,,,3.368400000035763,,stems_all/13_dim_pl.PNG,,,,,,,return,,,0,,,,,3,,,,,,,"['-0.2', '-0.18']",,,,,pilnem,,,,,,stems_all/13_2.PNG,,,,,15,,,,,001,"['0.20', '0.20']",,,,,,,stems_all/13_dim_sg.PNG,,,,stems_all/13.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.35', '0.35']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,13_dim_sg.PNG,,,Win32,,,,15,,,,,,"['0.2', '0.22']"
﻿,"['0.2', '0.22']",generalizability,,,,,,,,,,2023-10-17_14h20.49.402,,generalizability,,,,,,shinti,1,,,,,,,,,,,novel,,,3.452700000047571,,stems_all/14_dim_sg.PNG,,,,,,,return,,,0,,,,,16,,,,,,,"['0.2', '-0.18']",,,,,shintisil,,,,,,stems_all/14_dim_pl.PNG,,,,,16,,,,,001,"['0.35', '0.35']",,,,,,,stems_all/14_2.PNG,,,,stems_all/14.PNG,,,2022.2.5,,,,,,,,,,,,,,001,"['0.20', '0.20']",,,,,,821892,,59.97720866071301,821892,,,2023-10-17_14h20.38.035,14_2.PNG,,,Win32,,,,16,,,,,,"['-0.2', '-0.18']"
