participant,date,condition,age,native_lang,other_langs,prod_stem,prod_suffix,prod_condition,prod_resp
504285,3/3/2025,4,,,,bal,dim_pl,familiar,
504285,3/3/2025,4,,,,pil,dim_pl,novel,pilnem
504285,3/3/2025,4,,,,mero,dim_pl,novel,meronem
504285,3/3/2025,4,,,,shinti,dim_pl,novel,shintinem
504285,3/3/2025,4,,,,kora,dim_pl,familiar,koranem
504285,3/3/2025,4,,,,bal,dim_pl,familiar,balnem
504285,3/3/2025,4,,,,berko,dim_pl,familiar,berkonem
504285,3/3/2025,4,,,,shinti,dim_pl,novel,shintinem
504285,3/3/2025,4,,,,kora,dim_pl,familiar,koranem
504285,3/3/2025,4,,,,berko,dim_pl,familiar,berkonem
504285,3/3/2025,4,,,,bal,dim_pl,familiar,balnem
504285,3/3/2025,4,,,,mero,dim_pl,novel,meronem
504285,3/3/2025,4,,,,pil,dim_pl,novel,pilnem
504285,3/3/2025,4,,,,berko,dim_pl,familiar,berkonem
504285,3/3/2025,4,,,,pil,dim_pl,novel,pilnem
504285,3/3/2025,4,,,,mero,dim_pl,novel,meronem
504285,3/3/2025,4,,,,kora,dim_pl,familiar,koranem
504285,3/3/2025,4,,,,shinti,dim_pl,novel,shintinem
504285,3/3/2025,4,,,,bal,dim_pl,familiar,balnem
791629,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
791629,3/3/2025,3,,,,mero,dim_pl,novel,merodan
791629,3/3/2025,3,,,,pil,dim_pl,novel,pildan
791629,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
791629,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
791629,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
791629,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
791629,3/3/2025,3,,,,pil,dim_pl,novel,pildan
791629,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
791629,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
791629,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
791629,3/3/2025,3,,,,mero,dim_pl,novel,merodan
791629,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
791629,3/3/2025,3,,,,mero,dim_pl,novel,merodan
791629,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
791629,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
791629,3/3/2025,3,,,,pil,dim_pl,novel,pildan
791629,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
791629,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
791629,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
791629,3/3/2025,3,,,,mero,dim_pl,novel,merodan
791629,3/3/2025,3,,,,pil,dim_pl,novel,pildan
791629,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
791629,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
275912,3/3/2025,1,,,,berko,dim_pl,familiar,berkosil
275912,3/3/2025,1,,,,bal,dim_pl,familiar,baldan
275912,3/3/2025,1,,,,kora,dim_pl,familiar,korasil
275912,3/3/2025,1,,,,shinti,dim_pl,novel,shintisil
275912,3/3/2025,1,,,,pil,dim_pl,novel,pildan
275912,3/3/2025,1,,,,mero,dim_pl,novel,merosil
275912,3/3/2025,1,,,,kora,dim_pl,familiar,koradan
275912,3/3/2025,1,,,,mero,dim_pl,novel,merosil
275912,3/3/2025,1,,,,berko,dim_pl,familiar,berkosil
275912,3/3/2025,1,,,,bal,dim_pl,familiar,baldan
275912,3/3/2025,1,,,,shinti,dim_pl,novel,shintisil
275912,3/3/2025,1,,,,pil,dim_pl,novel,merosil
275912,3/3/2025,1,,,,berko,dim_pl,familiar,berkodan
275912,3/3/2025,1,,,,mero,dim_pl,novel,merosil
275912,3/3/2025,1,,,,kora,dim_pl,familiar,korasil
275912,3/3/2025,1,,,,shinti,dim_pl,novel,shintisil
275912,3/3/2025,1,,,,pil,dim_pl,novel,pilsil
275912,3/3/2025,1,,,,bal,dim_pl,familiar,baldan
275912,3/3/2025,1,,,,pil,dim_pl,novel,
275912,3/3/2025,1,,,,kora,dim_pl,familiar,korasil
275912,3/3/2025,1,,,,bal,dim_pl,familiar,baldan
275912,3/3/2025,1,,,,shinti,dim_pl,novel,pipadan
275912,3/3/2025,1,,,,mero,dim_pl,novel,merodan
275912,3/3/2025,1,,,,berko,dim_pl,familiar,berkosil
610842,3/3/2025,3,,,,shinti,dim_pl,novel,shintinem
610842,3/3/2025,3,,,,bal,dim_pl,familiar,balsil
610842,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
610842,3/3/2025,3,,,,pil,dim_pl,novel,pildan
610842,3/3/2025,3,,,,mero,dim_pl,novel,meronem
610842,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
610842,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
610842,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
610842,3/3/2025,3,,,,pil,dim_pl,novel,pilsil
610842,3/3/2025,3,,,,mero,dim_pl,novel,merosil
610842,3/3/2025,3,,,,bal,dim_pl,familiar,balsil
610842,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
610842,3/3/2025,3,,,,kora,dim_pl,familiar,koranem
610842,3/3/2025,3,,,,mero,dim_pl,novel,merodan
610842,3/3/2025,3,,,,berko,dim_pl,familiar,berkosil
610842,3/3/2025,3,,,,pil,dim_pl,novel,pilsil
610842,3/3/2025,3,,,,shinti,dim_pl,novel,shintisil
610842,3/3/2025,3,,,,bal,dim_pl,familiar,baladan
610842,3/3/2025,3,,,,bal,dim_pl,familiar,balsil
610842,3/3/2025,3,,,,pil,dim_pl,novel,pilsil
610842,3/3/2025,3,,,,kora,dim_pl,familiar,korasil
610842,3/3/2025,3,,,,mero,dim_pl,novel,merosil
610842,3/3/2025,3,,,,shinti,dim_pl,novel,shintisil
610842,3/3/2025,3,,,,berko,dim_pl,familiar,berkosil
84071,3/3/2025,2,,,,pil,dim_pl,novel,
84071,3/3/2025,2,,,,kora,dim_pl,familiar,
84071,3/3/2025,2,,,,bal,dim_pl,familiar,
84071,3/3/2025,2,,,,berko,dim_pl,familiar,berkodan
84071,3/3/2025,2,,,,mero,dim_pl,novel,merosil
84071,3/3/2025,2,,,,shinti,dim_pl,novel,
84071,3/3/2025,2,,,,mero,dim_pl,novel,pilsil
84071,3/3/2025,2,,,,bal,dim_pl,familiar,balsil
84071,3/3/2025,2,,,,pil,dim_pl,novel,
84071,3/3/2025,2,,,,shinti,dim_pl,novel,
84071,3/3/2025,2,,,,kora,dim_pl,familiar,
84071,3/3/2025,2,,,,berko,dim_pl,familiar,berkodan
84071,3/3/2025,2,,,,mero,dim_pl,novel,
84071,3/3/2025,2,,,,berko,dim_pl,familiar,berkodan
84071,3/3/2025,2,,,,kora,dim_pl,familiar,korasil
84071,3/3/2025,2,,,,bal,dim_pl,familiar,baldan
84071,3/3/2025,2,,,,shinti,dim_pl,novel,
84071,3/3/2025,2,,,,pil,dim_pl,novel,
84071,3/3/2025,2,,,,pil,dim_pl,novel,
84071,3/3/2025,2,,,,kora,dim_pl,familiar,korasil
84071,3/3/2025,2,,,,bal,dim_pl,familiar,baldan
84071,3/3/2025,2,,,,shinti,dim_pl,novel,
84071,3/3/2025,2,,,,mero,dim_pl,novel,
84071,3/3/2025,2,,,,berko,dim_pl,familiar,berkosil
15520,3/3/2025,5,,,,berko,dim_pl,familiar,
15520,3/3/2025,5,,,,kora,dim_pl,familiar,
15520,3/3/2025,5,,,,bal,dim_pl,familiar,
15520,3/3/2025,5,,,,shinti,dim_pl,novel,
15520,3/3/2025,5,,,,mero,dim_pl,novel,
329047,3/3/2025,1,,,,mero,dim_pl,novel,
329047,3/3/2025,1,,,,kora,dim_pl,familiar,
329047,3/3/2025,1,,,,pil,dim_pl,novel,
329047,3/3/2025,1,,,,berko,dim_pl,familiar,
329047,3/3/2025,1,,,,bal,dim_pl,familiar,
329047,3/3/2025,1,,,,shinti,dim_pl,novel,
329047,3/3/2025,1,,,,mero,dim_pl,novel,
329047,3/3/2025,1,,,,berko,dim_pl,familiar,
329047,3/3/2025,1,,,,bal,dim_pl,familiar,
329047,3/3/2025,1,,,,kora,dim_pl,familiar,
329047,3/3/2025,1,,,,pil,dim_pl,novel,
329047,3/3/2025,1,,,,shinti,dim_pl,novel,
329047,3/3/2025,1,,,,mero,dim_pl,novel,
329047,3/3/2025,1,,,,bal,dim_pl,familiar,
329047,3/3/2025,1,,,,kora,dim_pl,familiar,
329047,3/3/2025,1,,,,pil,dim_pl,novel,
329047,3/3/2025,1,,,,berko,dim_pl,familiar,
329047,3/3/2025,1,,,,shinti,dim_pl,novel,
329047,3/3/2025,1,,,,bal,dim_pl,familiar,
329047,3/3/2025,1,,,,kora,dim_pl,familiar,
329047,3/3/2025,1,,,,pil,dim_pl,novel,
329047,3/3/2025,1,,,,shinti,dim_pl,novel,
329047,3/3/2025,1,,,,berko,dim_pl,familiar,
329047,3/3/2025,1,,,,mero,dim_pl,novel,
454237,3/3/2025,2,,,,bal,dim_pl,familiar,
454237,3/3/2025,2,,,,kora,dim_pl,familiar,koranem
454237,3/3/2025,2,,,,shinti,dim_pl,novel,shinitem
454237,3/3/2025,2,,,,mero,dim_pl,novel,meronem
454237,3/3/2025,2,,,,pil,dim_pl,novel,
454237,3/3/2025,2,,,,berko,dim_pl,familiar,
454237,3/3/2025,2,,,,berko,dim_pl,familiar,
454237,3/3/2025,2,,,,kora,dim_pl,familiar,
454237,3/3/2025,2,,,,bal,dim_pl,familiar,
454237,3/3/2025,2,,,,mero,dim_pl,novel,
454237,3/3/2025,2,,,,shinti,dim_pl,novel,
454237,3/3/2025,2,,,,pil,dim_pl,novel,
454237,3/3/2025,2,,,,berko,dim_pl,familiar,
454237,3/3/2025,2,,,,mero,dim_pl,novel,
454237,3/3/2025,2,,,,kora,dim_pl,familiar,
454237,3/3/2025,2,,,,bal,dim_pl,familiar,
454237,3/3/2025,2,,,,pil,dim_pl,novel,
454237,3/3/2025,2,,,,shinti,dim_pl,novel,
454237,3/3/2025,2,,,,kora,dim_pl,familiar,
454237,3/3/2025,2,,,,berko,dim_pl,familiar,
454237,3/3/2025,2,,,,bal,dim_pl,familiar,
454237,3/3/2025,2,,,,pil,dim_pl,novel,
454237,3/3/2025,2,,,,mero,dim_pl,novel,
454237,3/3/2025,2,,,,shinti,dim_pl,novel,
333275,3/3/2025,5,,,,bal,dim_pl,familiar,balshoon
333275,3/3/2025,5,,,,berko,dim_pl,familiar,berkoshoon
333275,3/3/2025,5,,,,shinti,dim_pl,novel,shintishoon
333275,3/3/2025,5,,,,mero,dim_pl,novel,
333275,3/3/2025,5,,,,kora,dim_pl,familiar,korashoon
333275,3/3/2025,5,,,,pil,dim_pl,novel,pilshoon
333275,3/3/2025,5,,,,pil,dim_pl,novel,pilshoon
333275,3/3/2025,5,,,,bal,dim_pl,familiar,balshoon
333275,3/3/2025,5,,,,kora,dim_pl,familiar,korashoon
333275,3/3/2025,5,,,,mero,dim_pl,novel,meroshoon
333275,3/3/2025,5,,,,shinti,dim_pl,novel,shintishoon
333275,3/3/2025,5,,,,berko,dim_pl,familiar,berkoshoon
333275,3/3/2025,5,,,,berko,dim_pl,familiar,berkoshoon
333275,3/3/2025,5,,,,bal,dim_pl,familiar,balshoon
333275,3/3/2025,5,,,,pil,dim_pl,novel,pilshoon
333275,3/3/2025,5,,,,kora,dim_pl,familiar,balshoon
333275,3/3/2025,5,,,,shinti,dim_pl,novel,shintishoon
333275,3/3/2025,5,,,,mero,dim_pl,novel,meroshoon
333275,3/3/2025,5,,,,pil,dim_pl,novel,pilshoon
333275,3/3/2025,5,,,,shinti,dim_pl,novel,shintishoon
333275,3/3/2025,5,,,,kora,dim_pl,familiar,korashoon
333275,3/3/2025,5,,,,mero,dim_pl,novel,meroshoon
333275,3/3/2025,5,,,,berko,dim_pl,familiar,berkoshoon
333275,3/3/2025,5,,,,bal,dim_pl,familiar,balshoon
932850,3/3/2025,5,,,,bal,dim_pl,familiar,
932850,3/3/2025,5,,,,berko,dim_pl,familiar,
932850,3/3/2025,5,,,,kora,dim_pl,familiar,
932850,3/3/2025,5,,,,pil,dim_pl,novel,
932850,3/3/2025,5,,,,mero,dim_pl,novel,
932850,3/3/2025,5,,,,shinti,dim_pl,novel,
932850,3/3/2025,5,,,,bal,dim_pl,familiar,
932850,3/3/2025,5,,,,pil,dim_pl,novel,
932850,3/3/2025,5,,,,shinti,dim_pl,novel,
932850,3/3/2025,5,,,,kora,dim_pl,familiar,
932850,3/3/2025,5,,,,mero,dim_pl,novel,
932850,3/3/2025,5,,,,berko,dim_pl,familiar,
932850,3/3/2025,5,,,,berko,dim_pl,familiar,
932850,3/3/2025,5,,,,bal,dim_pl,familiar,
932850,3/3/2025,5,,,,mero,dim_pl,novel,
932850,3/3/2025,5,,,,pil,dim_pl,novel,
932850,3/3/2025,5,,,,kora,dim_pl,familiar,
932850,3/3/2025,5,,,,shinti,dim_pl,novel,
932850,3/3/2025,5,,,,kora,dim_pl,familiar,
932850,3/3/2025,5,,,,bal,dim_pl,familiar,
932850,3/3/2025,5,,,,shinti,dim_pl,novel,
932850,3/3/2025,5,,,,mero,dim_pl,novel,
932850,3/3/2025,5,,,,pil,dim_pl,novel,
932850,3/3/2025,5,,,,berko,dim_pl,familiar,
23855,3/3/2025,3,,,,shinti,dim_pl,novel,
23855,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
23855,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
23855,3/3/2025,3,,,,berko,dim_pl,familiar,
23855,3/3/2025,3,,,,pil,dim_pl,novel,pildan
23855,3/3/2025,3,,,,mero,dim_pl,novel,merodan
23855,3/3/2025,3,,,,shinti,dim_pl,novel,
23855,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
23855,3/3/2025,3,,,,pil,dim_pl,novel,
23855,3/3/2025,3,,,,mero,dim_pl,novel,merodan
23855,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
23855,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
23855,3/3/2025,3,,,,mero,dim_pl,novel,merodan
23855,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
23855,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
23855,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
23855,3/3/2025,3,,,,pil,dim_pl,novel,pildan
23855,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
23855,3/3/2025,3,,,,bal,dim_pl,familiar,
23855,3/3/2025,3,,,,pil,dim_pl,novel,pildan
23855,3/3/2025,3,,,,mero,dim_pl,novel,merodan
23855,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
23855,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
23855,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
164814,3/3/2025,6,,,,mero,dim_pl,novel,
164814,3/3/2025,6,,,,berko,dim_pl,familiar,
164814,3/3/2025,6,,,,bal,dim_pl,familiar,
164814,3/3/2025,6,,,,kora,dim_pl,familiar,
164814,3/3/2025,6,,,,pil,dim_pl,novel,
164814,3/3/2025,6,,,,shinti,dim_pl,novel,
164814,3/3/2025,6,,,,mero,dim_pl,novel,
164814,3/3/2025,6,,,,pil,dim_pl,novel,
164814,3/3/2025,6,,,,shinti,dim_pl,novel,
164814,3/3/2025,6,,,,berko,dim_pl,familiar,
164814,3/3/2025,6,,,,kora,dim_pl,familiar,
164814,3/3/2025,6,,,,bal,dim_pl,familiar,
164814,3/3/2025,6,,,,mero,dim_pl,novel,
164814,3/3/2025,6,,,,shinti,dim_pl,novel,
164814,3/3/2025,6,,,,kora,dim_pl,familiar,
164814,3/3/2025,6,,,,bal,dim_pl,familiar,
164814,3/3/2025,6,,,,berko,dim_pl,familiar,
164814,3/3/2025,6,,,,pil,dim_pl,novel,
164814,3/3/2025,6,,,,berko,dim_pl,familiar,
164814,3/3/2025,6,,,,kora,dim_pl,familiar,
164814,3/3/2025,6,,,,shinti,dim_pl,novel,
164814,3/3/2025,6,,,,bal,dim_pl,familiar,
164814,3/3/2025,6,,,,pil,dim_pl,novel,
164814,3/3/2025,6,,,,mero,dim_pl,novel,
957856,3/3/2025,6,,,,shinti,dim_pl,novel,
957856,3/3/2025,6,,,,mero,dim_pl,novel,
957856,3/3/2025,6,,,,kora,dim_pl,familiar,
957856,3/3/2025,6,,,,berko,dim_pl,familiar,
957856,3/3/2025,6,,,,pil,dim_pl,novel,
957856,3/3/2025,6,,,,bal,dim_pl,familiar,
957856,3/3/2025,6,,,,mero,dim_pl,novel,
957856,3/3/2025,6,,,,shinti,dim_pl,novel,
957856,3/3/2025,6,,,,kora,dim_pl,familiar,
957856,3/3/2025,6,,,,pil,dim_pl,novel,
957856,3/3/2025,6,,,,bal,dim_pl,familiar,
957856,3/3/2025,6,,,,berko,dim_pl,familiar,
957856,3/3/2025,6,,,,mero,dim_pl,novel,
957856,3/3/2025,6,,,,bal,dim_pl,familiar,
957856,3/3/2025,6,,,,shinti,dim_pl,novel,
957856,3/3/2025,6,,,,pil,dim_pl,novel,
957856,3/3/2025,6,,,,berko,dim_pl,familiar,
957856,3/3/2025,6,,,,kora,dim_pl,familiar,
957856,3/3/2025,6,,,,mero,dim_pl,novel,
957856,3/3/2025,6,,,,kora,dim_pl,familiar,
957856,3/3/2025,6,,,,bal,dim_pl,familiar,
957856,3/3/2025,6,,,,pil,dim_pl,novel,
957856,3/3/2025,6,,,,berko,dim_pl,familiar,
957856,3/3/2025,6,,,,shinti,dim_pl,novel,
22470,3/3/2025,2,,,,kora,dim_pl,familiar,
22470,3/3/2025,2,,,,berko,dim_pl,familiar,
22470,3/3/2025,2,,,,mero,dim_pl,novel,
22470,3/3/2025,2,,,,shinti,dim_pl,novel,
22470,3/3/2025,2,,,,bal,dim_pl,familiar,
22470,3/3/2025,2,,,,pil,dim_pl,novel,
22470,3/3/2025,2,,,,mero,dim_pl,novel,
22470,3/3/2025,2,,,,shinti,dim_pl,novel,
22470,3/3/2025,2,,,,bal,dim_pl,familiar,
22470,3/3/2025,2,,,,kora,dim_pl,familiar,
22470,3/3/2025,2,,,,pil,dim_pl,novel,
22470,3/3/2025,2,,,,berko,dim_pl,familiar,
22470,3/3/2025,2,,,,pil,dim_pl,novel,
22470,3/3/2025,2,,,,kora,dim_pl,familiar,
22470,3/3/2025,2,,,,bal,dim_pl,familiar,
22470,3/3/2025,2,,,,shinti,dim_pl,novel,
22470,3/3/2025,2,,,,mero,dim_pl,novel,
22470,3/3/2025,2,,,,berko,dim_pl,familiar,
22470,3/3/2025,2,,,,bal,dim_pl,familiar,
22470,3/3/2025,2,,,,pil,dim_pl,novel,
22470,3/3/2025,2,,,,mero,dim_pl,novel,
22470,3/3/2025,2,,,,kora,dim_pl,familiar,
22470,3/3/2025,2,,,,shinti,dim_pl,novel,
22470,3/3/2025,2,,,,berko,dim_pl,familiar,
897907,3/3/2025,1,,,,shinti,dim_pl,novel,
897907,3/3/2025,1,,,,kora,dim_pl,familiar,
897907,3/3/2025,1,,,,mero,dim_pl,novel,
897907,3/3/2025,1,,,,bal,dim_pl,familiar,
897907,3/3/2025,1,,,,pil,dim_pl,novel,
897907,3/3/2025,1,,,,berko,dim_pl,familiar,
897907,3/3/2025,1,,,,bal,dim_pl,familiar,
897907,3/3/2025,1,,,,berko,dim_pl,familiar,
897907,3/3/2025,1,,,,kora,dim_pl,familiar,
897907,3/3/2025,1,,,,shinti,dim_pl,novel,
897907,3/3/2025,1,,,,mero,dim_pl,novel,
897907,3/3/2025,1,,,,pil,dim_pl,novel,
897907,3/3/2025,1,,,,pil,dim_pl,novel,
897907,3/3/2025,1,,,,bal,dim_pl,familiar,
897907,3/3/2025,1,,,,berko,dim_pl,familiar,
897907,3/3/2025,1,,,,kora,dim_pl,familiar,
897907,3/3/2025,1,,,,shinti,dim_pl,novel,
897907,3/3/2025,1,,,,mero,dim_pl,novel,
897907,3/3/2025,1,,,,shinti,dim_pl,novel,
897907,3/3/2025,1,,,,kora,dim_pl,familiar,
897907,3/3/2025,1,,,,mero,dim_pl,novel,
897907,3/3/2025,1,,,,pil,dim_pl,novel,
897907,3/3/2025,1,,,,berko,dim_pl,familiar,
897907,3/3/2025,1,,,,bal,dim_pl,familiar,
311083,3/3/2025,2,,,,berko,dim_pl,familiar,berkosil
311083,3/3/2025,2,,,,mero,dim_pl,novel,merodan
311083,3/3/2025,2,,,,bal,dim_pl,familiar,baldan
311083,3/3/2025,2,,,,kora,dim_pl,familiar,korasil
311083,3/3/2025,2,,,,shinti,dim_pl,novel,shintidan
311083,3/3/2025,2,,,,pil,dim_pl,novel,pildan
311083,3/3/2025,2,,,,shinti,dim_pl,novel,shintidan
311083,3/3/2025,2,,,,kora,dim_pl,familiar,koradan
311083,3/3/2025,2,,,,bal,dim_pl,familiar,baldan
311083,3/3/2025,2,,,,mero,dim_pl,novel,merodan
311083,3/3/2025,2,,,,pil,dim_pl,novel,pildan
311083,3/3/2025,2,,,,berko,dim_pl,familiar,berkodan
311083,3/3/2025,2,,,,kora,dim_pl,familiar,koradan
311083,3/3/2025,2,,,,mero,dim_pl,novel,merosil
311083,3/3/2025,2,,,,pil,dim_pl,novel,pilsil
311083,3/3/2025,2,,,,shinti,dim_pl,novel,shintisil
311083,3/3/2025,2,,,,bal,dim_pl,familiar,baldan
311083,3/3/2025,2,,,,berko,dim_pl,familiar,berkodan
311083,3/3/2025,2,,,,shinti,dim_pl,novel,shintidan
311083,3/3/2025,2,,,,kora,dim_pl,familiar,korasil
311083,3/3/2025,2,,,,mero,dim_pl,novel,merosil
311083,3/3/2025,2,,,,pil,dim_pl,novel,pilsil
311083,3/3/2025,2,,,,bal,dim_pl,familiar,baldan
311083,3/3/2025,2,,,,berko,dim_pl,familiar,berkosil
204573,3/3/2025,3,,,,pil,dim_pl,novel,pildan
204573,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
204573,3/3/2025,3,,,,mero,dim_pl,novel,merodan
204573,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
204573,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
204573,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
204573,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
204573,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
204573,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
204573,3/3/2025,3,,,,mero,dim_pl,novel,merodan
204573,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
204573,3/3/2025,3,,,,pil,dim_pl,novel,pildan
204573,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
204573,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
204573,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
204573,3/3/2025,3,,,,pil,dim_pl,novel,pildan
204573,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
204573,3/3/2025,3,,,,mero,dim_pl,novel,merodan
204573,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
204573,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
204573,3/3/2025,3,,,,pil,dim_pl,novel,pildan
204573,3/3/2025,3,,,,mero,dim_pl,novel,merodan
204573,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
204573,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
532474,3/3/2025,5,,,,berko,dim_pl,familiar,
532474,3/3/2025,5,,,,shinti,dim_pl,novel,
532474,3/3/2025,5,,,,pil,dim_pl,novel,pildan
532474,3/3/2025,5,,,,bal,dim_pl,familiar,baldan
532474,3/3/2025,5,,,,mero,dim_pl,novel,merodan
532474,3/3/2025,5,,,,kora,dim_pl,familiar,koradan
532474,3/3/2025,5,,,,kora,dim_pl,familiar,kordan
532474,3/3/2025,5,,,,mero,dim_pl,novel,merodan
532474,3/3/2025,5,,,,shinti,dim_pl,novel,shintidan
532474,3/3/2025,5,,,,pil,dim_pl,novel,pildan
532474,3/3/2025,5,,,,bal,dim_pl,familiar,baldan
532474,3/3/2025,5,,,,berko,dim_pl,familiar,berkodan
532474,3/3/2025,5,,,,bal,dim_pl,familiar,baldan
532474,3/3/2025,5,,,,kora,dim_pl,familiar,koradan
532474,3/3/2025,5,,,,mero,dim_pl,novel,merodan
532474,3/3/2025,5,,,,shinti,dim_pl,novel,shintidan
532474,3/3/2025,5,,,,pil,dim_pl,novel,pildan
532474,3/3/2025,5,,,,berko,dim_pl,familiar,berkodan
532474,3/3/2025,5,,,,pil,dim_pl,novel,pildan
532474,3/3/2025,5,,,,kora,dim_pl,familiar,
532474,3/3/2025,5,,,,berko,dim_pl,familiar,berkodan
532474,3/3/2025,5,,,,mero,dim_pl,novel,shintidan
532474,3/3/2025,5,,,,bal,dim_pl,familiar,baldan
532474,3/3/2025,5,,,,shinti,dim_pl,novel,shintidan
295781,3/3/2025,6,,,,berko,dim_pl,familiar,berkodan
295781,3/3/2025,6,,,,bal,dim_pl,familiar,
295781,3/3/2025,6,,,,shinti,dim_pl,novel,shintidan
295781,3/3/2025,6,,,,pil,dim_pl,novel,
295781,3/3/2025,6,,,,mero,dim_pl,novel,merosil
295781,3/3/2025,6,,,,kora,dim_pl,familiar,koradan
295781,3/3/2025,6,,,,mero,dim_pl,novel,merodan
295781,3/3/2025,6,,,,berko,dim_pl,familiar,berkodan
295781,3/3/2025,6,,,,bal,dim_pl,familiar,baldan
295781,3/3/2025,6,,,,kora,dim_pl,familiar,korasil
295781,3/3/2025,6,,,,pil,dim_pl,novel,pildan
295781,3/3/2025,6,,,,shinti,dim_pl,novel,shintidan
295781,3/3/2025,6,,,,berko,dim_pl,familiar,berkodan
295781,3/3/2025,6,,,,bal,dim_pl,familiar,balshoon
295781,3/3/2025,6,,,,kora,dim_pl,familiar,koradan
295781,3/3/2025,6,,,,pil,dim_pl,novel,pildan
295781,3/3/2025,6,,,,shinti,dim_pl,novel,shintidan
295781,3/3/2025,6,,,,mero,dim_pl,novel,merodan
295781,3/3/2025,6,,,,pil,dim_pl,novel,pildan
295781,3/3/2025,6,,,,kora,dim_pl,familiar,koradan
295781,3/3/2025,6,,,,shinti,dim_pl,novel,shintidan
295781,3/3/2025,6,,,,bal,dim_pl,familiar,baldan
295781,3/3/2025,6,,,,mero,dim_pl,novel,merodan
295781,3/3/2025,6,,,,berko,dim_pl,familiar,berkodan
49522,3/3/2025,1,,,,kora,dim_pl,familiar,
49522,3/3/2025,1,,,,berko,dim_pl,familiar,berkosil
49522,3/3/2025,1,,,,mero,dim_pl,novel,merodan
49522,3/3/2025,1,,,,shinti,dim_pl,novel,shintidan
49522,3/3/2025,1,,,,bal,dim_pl,familiar,baldan
49522,3/3/2025,1,,,,pil,dim_pl,novel,pilisil
49522,3/3/2025,1,,,,kora,dim_pl,familiar,korasil
49522,3/3/2025,1,,,,mero,dim_pl,novel,merosil
49522,3/3/2025,1,,,,berko,dim_pl,familiar,
49522,3/3/2025,1,,,,pil,dim_pl,novel,pildan
49522,3/3/2025,1,,,,bal,dim_pl,familiar,
49522,3/3/2025,1,,,,shinti,dim_pl,novel,
49522,3/3/2025,1,,,,pil,dim_pl,novel,
49522,3/3/2025,1,,,,bal,dim_pl,familiar,
49522,3/3/2025,1,,,,shinti,dim_pl,novel,
49522,3/3/2025,1,,,,berko,dim_pl,familiar,
49522,3/3/2025,1,,,,kora,dim_pl,familiar,
49522,3/3/2025,1,,,,mero,dim_pl,novel,
49522,3/3/2025,1,,,,kora,dim_pl,familiar,
49522,3/3/2025,1,,,,berko,dim_pl,familiar,
49522,3/3/2025,1,,,,bal,dim_pl,familiar,
49522,3/3/2025,1,,,,pil,dim_pl,novel,
49522,3/3/2025,1,,,,shinti,dim_pl,novel,
49522,3/3/2025,1,,,,mero,dim_pl,novel,
