weights,Stem,Meaning,Frequency,row_number,label
0.2673201291082621,Familiar,Novel,Frequent,74,Novel Frequent
0.283809302168358,Familiar,Novel,Frequent,75,Novel Frequent
0.2959337680062648,Familiar,Novel,Frequent,76,Novel Frequent
0.295403467628555,Familiar,Novel,Frequent,77,Novel Frequent
0.2986650208681861,Familiar,Novel,Frequent,78,Novel Frequent
0.3014218075393444,Familiar,Novel,Frequent,79,Novel Frequent
0.3011091409439123,Familiar,Novel,Frequent,80,Novel Frequent
0.27877077842398,Familiar,Novel,Frequent,81,Novel Frequent
0.2819948061619137,Familiar,Novel,Frequent,82,Novel Frequent
0.2831554033016832,Familiar,Novel,Frequent,83,Novel Frequent
0.28007854960789297,Familiar,Novel,Frequent,84,Novel Frequent
0.28532438413886974,Familiar,Novel,Frequent,85,Novel Frequent
0.2885380212694868,Familiar,Novel,Frequent,86,Novel Frequent
0.30269331122358334,Familiar,Novel,Frequent,87,Novel Frequent
0.3018633024927414,Familiar,Novel,Frequent,88,Novel Frequent
0.298502654266107,Familiar,Novel,Frequent,89,Novel Frequent
0.2932986354878307,Familiar,Novel,Frequent,90,Novel Frequent
0.2935181585385114,Familiar,Novel,Frequent,91,Novel Frequent
0.30885499266273,Familiar,Novel,Frequent,92,Novel Frequent
0.3060809321163632,Familiar,Novel,Frequent,93,Novel Frequent
0.2760446659033323,Familiar,Novel,Frequent,94,Novel Frequent
0.27647984224933386,Familiar,Novel,Frequent,95,Novel Frequent
0.28079249538683315,Familiar,Novel,Frequent,96,Novel Frequent
0.28297596631150634,Familiar,Novel,Frequent,97,Novel Frequent
0.2853329729624327,Familiar,Novel,Frequent,98,Novel Frequent
0.2902614972292745,Familiar,Novel,Frequent,99,Novel Frequent
0.30471973217060355,Familiar,Novel,Frequent,100,Novel Frequent
0.30765699889165327,Familiar,Novel,Frequent,101,Novel Frequent
0.30742072955396355,Familiar,Novel,Frequent,102,Novel Frequent
0.3104253762469239,Familiar,Novel,Frequent,103,Novel Frequent
0.31207109295386715,Familiar,Novel,Frequent,104,Novel Frequent
0.3178483002591652,Familiar,Novel,Frequent,105,Novel Frequent
0.32214925630592633,Familiar,Novel,Frequent,106,Novel Frequent
0.3258140369896455,Familiar,Novel,Frequent,107,Novel Frequent
0.3132403123430374,Familiar,Novel,Frequent,108,Novel Frequent
0.31017023818204603,Familiar,Novel,Frequent,109,Novel Frequent
0.3103626712813274,Familiar,Novel,Frequent,110,Novel Frequent
0.3068348994941773,Familiar,Novel,Frequent,111,Novel Frequent
0.31661541735109094,Familiar,Novel,Frequent,112,Novel Frequent
0.32686327290508915,Familiar,Novel,Frequent,113,Novel Frequent
0.3249849565758174,Familiar,Novel,Frequent,114,Novel Frequent
0.3287984860153017,Familiar,Novel,Frequent,115,Novel Frequent
0.3317399309822271,Familiar,Novel,Frequent,116,Novel Frequent
0.32855164153676597,Familiar,Novel,Frequent,117,Novel Frequent
0.3316671519913073,Familiar,Novel,Frequent,118,Novel Frequent
0.33113482829611196,Familiar,Novel,Frequent,119,Novel Frequent
0.32801661223175443,Familiar,Novel,Frequent,120,Novel Frequent
0.3299959534400031,Familiar,Novel,Frequent,121,Novel Frequent
0.33012873791385744,Familiar,Novel,Frequent,122,Novel Frequent
0.33295417383561576,Familiar,Novel,Frequent,123,Novel Frequent
0.3398037147404162,Familiar,Novel,Frequent,124,Novel Frequent
0.3377494572820787,Familiar,Novel,Frequent,125,Novel Frequent
0.34387599774755406,Familiar,Novel,Frequent,126,Novel Frequent
0.3493430296902137,Familiar,Novel,Frequent,127,Novel Frequent
0.35271049137065136,Familiar,Novel,Frequent,128,Novel Frequent
