fc_flash.started,key_resp_11.rt,key_resp_17.rt,key_resp_11.keys,key_resp_17.keys,comp_image_size,comp_label1_location,key_resp_30.keys,end.stopped,consent6.started,forced_choice_block.thisRepN,prod_image1,condition,training_block.thisIndex,image2_label,consent3.stopped,image_size,image1_label,suffix,key_resp_16.rt,consent.started,demographic_questions.stopped,suffix2,mouse.leftButton,debriefing2.started,fc_pre.started,experiment_start_resp.rt,comprehension_loop.thisRepN,consent6.stopped,begin_experiment.started,training.started,key_resp_3.keys,mouse.y,stem_condition,key_resp_9.keys,consent.stopped,training_block.thisN,prod_image2,psychopyVersion,key_resp_16.keys,key_resp_18.rt,comprehension_four_images.started,alt_image2_location,key_resp_15.rt,consent2.stopped,comp_condition_suffix,key_resp_13.keys,stem,prod_image2_location,label,consent_resp_6.rt,consent3.started,demo_age.started,debriefing1.stopped,debriefing3.stopped,comp_inst.stopped,demo_age.stopped,consent_resp.keys,comprehension_loop.thisN,key_resp_19.rt,mouse.midButton,key_resp_27.rt,debriefing0.stopped,demo_info.ran,comprehension_loop.ran,image3,training_block.thisTrialN,prod_four_images.stopped,image1,comprehension_instructions.started,prod_inst_2.stopped,comp_image_location,key_resp_33.keys,demo_other_langs.started,textbox.text,forced_choice.stopped,demo_native_lang.stopped,demo_info.thisIndex,prod_pre.started,OS,consent_resp_4.rt,consent_resp_3.rt,mouse.time,key_resp_9.rt,comp_instructions_cont.started,clear_screen.started,consent5.stopped,key_resp_14.rt,key_resp_18.duration,mouse.x,demo_native_lang.started,prod_image2_size,production_block.thisRepN,key_resp_18.keys,key_resp_28.keys,forced_choice_block.ran,comprehension_instructions.stopped,key_resp_29.rt,image4_label,consent_resp_4.keys,randomizer.stopped,forced_choice_block.thisIndex,blank_trial.started,demo_info.thisTrialN,consent_resp_2.rt,consent_resp_2.keys,prod_label,demo_info.thisN,production_block.ran,debriefing2.stopped,image3_label,image4,training_2.stopped,comprehension_loop.thisIndex,instructions.stopped,key_resp_14.keys,big_image_flash.started,consent_resp_5.rt,training_block.ran,key_resp_30.rt,file,__session,prod_four_images.started,randomizer.started,alt_image2,alt_image1_location,comprehension_four_images.stopped,consent4.started,prod_inst_2.started,image2,forced_choice_block.thisTrialN,prod_condition,key_resp_10.rt,forced_choice_block.thisN,consent2.started,fc_pre.stopped,production_block.thisTrialN,training.stopped,comprehension_label,training_2.started,debriefing1.started,production.stopped,experiment_start_resp.keys,consent4.stopped,label2,key_resp_27.keys,clear_screen.stopped,__datetime,alt_image1,prod_resp.text,date,prod_instr.started,big_image_flash.stopped,production_block.thisN,big_image_flash_fc.started,mouse.clicked_name,production_block.thisIndex,comp_instructions_cont.stopped,fc_flash.stopped,demo_other_langs.stopped,key_resp_19.keys,consent_resp.rt,textbox_6.text,prod_pre.stopped,demographic_questions.started,forced_choice.started,key_resp_4.rt,stem_filename,label1,blank_trial.stopped,instructions.started,big_image_flash_fc.stopped,alt_image2_size,mouse.rightButton,prod_instr.stopped,textbox_5.text,key_resp_4.keys,key_resp_31.keys,key_resp_15.keys,expName,key_resp_5.rt,suffix1,training_block.thisRepN,comp_image,consent_resp_5.keys,key_resp_28.rt,session,end.started,__experimentName,consent_resp_6.keys,textbox_7.text,production.started,alt_image1_size,key_resp_29.keys,consent5.started,debriefing3.started,comp_condition_stem,comp_inst.started,demo_info.thisRepN,frameRate,audio_files,filepath,__participant,debriefing0.started,key_resp_13.rt,comprehension_loop.thisTrialN,key_resp_5.keys,image_location,key_resp_3.rt,key_resp_31.rt,comp_label2_location,key_resp_33.rt,begin_exp.started,consent_resp_3.keys,key_resp_10.keys,begin_experiment.stopped,participant,begin_exp.stopped
﻿,,,,,,,,,,,,,28,,,"['0.20', '0.20']",,shoon,,,,,,,,,,,,455.945100000009,,,,,,78,,2023.2.2,,"[2.231199999988121,2.338199999988092,2.4365000000000236,2.6595000000000937,2.786799999997015,3.130399999991141,3.5028999999910866,3.716000000000008,3.8470000000000937,4.239399999991065]",,,,,,,berko,,berkoshoon,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,Win32,,,,,,460.95799999999997,,,"[null,null,null,null,null,null,null,null,null,null]",,,,,"[""b"",""e"",""r"",""k"",""o"",""s"",""h"",""o"",""o"",""n""]",,,,,,,,,,,,,,,,,,,460.95799999999997,,,,,,1,,2_dim_sg.PNG,001,,,,,,,,,,,,,,,,460.44640000000595,,460.447,,,,,,,461.453400000006,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,berkoshoon,,,,,,,,,116.27906976736315,zara_audio_files/berkoshoon.wav,stems_all/2_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,1,,,"['0.20', '0.20']",,nem,,,,,,,,,,,,461.4546000000089,,,,,,79,,2023.2.2,,"[2.3231999999881054,2.4384999999999764,2.5515000000000327,2.7306999999881327,3.2266999999881136,3.388099999994097]",,,,,,,berko,,berkonem,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,Win32,,,,,,466.4536000000089,,,"[null,null,null,null,null,null]",,,,,"[""b"",""e"",""r"",""n"",""e"",""m""]",,,,,,,,,,,,,,,,,,,466.4536000000089,,,,,,1,,2_dim_sg.PNG,001,,,,,,,,,,,,,,,,465.961,,465.96120000000303,,,,,,,466.95210000000895,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,bernem,,,,,,,,,116.27906976736315,zara_audio_files/berkonem.wav,stems_all/2_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,21,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,466.95310000000893,,,,,,80,,2023.2.2,,"[2.6672999999970557,2.779400000005978,2.8774999999999977,3.144600000008893,3.480799999997032,3.5877000000029398,3.6697000000029334]",,,,,,,kora,,koradan,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,Win32,,,,,,471.946200000003,,,"[null,null,null,null,null,null,null]",,,,,"[""k"",""o"",""r"",""a"",""d"",""a"",""n""]",,,,,,,,,,,,,,,,,,,471.94599999999997,,,,,,1,,3_2.PNG,001,,,,,,,,,,,,,,,,471.4556000000089,,471.45580000001183,,,,,,,472.4461000000089,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,koradan,,,,,,,,,116.27906976736315,zara_audio_files/koradan.wav,stems_all/3_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,32,,,"['0.35', '0.35']",,none,,,,,,,,,,,,472.4476000000089,,,,,,81,,2023.2.2,,"[2.2609999999999673,2.347499999999968,2.4145999999940386,2.62319999998806]",,,,,,,kora,,kora,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,Win32,,,,,,477.4443000000119,,,"[null,null,null,null]",,,,,"[""k"",""o"",""r"",""a""]",,,,,,,,,,,,,,,,,,,477.44410000000886,,,,,,1,,3.PNG,001,,,,,,,,,,,,,,,,476.95,,476.95010000000894,,,,,,,477.9452000000029,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,kora,,,,,,,,,116.27906976736315,zara_audio_files/kora.wav,stems_all/3.PNG,501168,,,,,"['-0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,23,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,477.9468000000118,,,,,,82,,2023.2.2,,"[2.2581000000089944,2.3709000000059177,2.4623000000119646,2.6855000000000473,2.991800000011949,3.0917000000030157,3.1991000000089116]",,,,,,,kora,,koradan,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,Win32,,,,,,482.94460000000885,,,"[null,null,null,null,null,null,null]",,,,,"[""k"",""o"",""r"",""a"",""d"",""a"",""n""]",,,,,,,,,,,,,,,,,,,482.94460000000885,,,,,,1,,3_2.PNG,001,,,,,,,,,,,,,,,,482.4447000000029,,482.44480000001187,,,,,,,483.4439999999999,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,koradan,,,,,,,,,116.27906976736315,zara_audio_files/koradan.wav,stems_all/3_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,5,,,"['0.20', '0.20']",,nem,,,,,,,,,,,,483.44460000000885,,,,,,83,,2023.2.2,,"[2.2309000000059314,2.346300000011979,2.548999999999978,2.8049000000060005,3.1624000000059596,3.2743000000119764,3.7908000000119273,3.891300000011938,4.109700000003045,4.469000000000051]",,,,,,,bani,,baninem,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,Win32,,,,,,488.4447000000029,,,"[null,null,null,null,null,null,null,null,null,null]",,,,,"[""b"",""a"",""n"",""i"",""m"",""e"",""equal"",""equal"",""equal"",""N/A""]",,,,,,,,,,,,,,,,,,,488.44460000000885,,,,,,1,,6_dim_sg.PNG,001,,,,,,,,,,,,,,,,487.9429999999999,,487.94320000000295,,,,,,,488.93980000001187,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,banime==,,,,,,,,,116.27906976736315,zara_audio_files/baninem.wav,stems_all/6_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,20,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,488.94060000000894,,,,,,84,,2023.2.2,,"[2.245999999999981,2.348399999991102,2.4244999999999663,2.625799999996957,2.9617999999969697,3.0533999999910293,3.1561999999880754]",,,,,,,kora,,koradan,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,Win32,,,,,,493.9442000000029,,,"[null,null,null,null,null,null,null]",,,,,"[""k"",""o"",""r"",""a"",""d"",""a"",""n""]",,,,,,,,,,,,,,,,,,,493.9442000000029,,,,,,1,,3_2.PNG,001,,,,,,,,,,,,,,,,493.44370000000293,,493.44390000000595,,,,,,,494.4395,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,koradan,,,,,,,,,116.27906976736315,zara_audio_files/koradan.wav,stems_all/3_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,14,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,494.4402000000029,,,,,,85,,2023.2.2,,"[2.1605999999940195,2.304900000005887,2.446599999993964,2.579499999999939,2.6522000000029493,2.761200000002873]",,,,,,,bal,,baldan,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,Win32,,,,,,499.432200000003,,,"[null,null,null,null,null,null]",,,,,"[""b"",""a"",""l"",""d"",""a"",""n""]",,,,,,,,,,,,,,,,,,,499.4321000000089,,,,,,1,,1_2.PNG,001,,,,,,,,,,,,,,,,498.9407000000029,,498.94080000001185,,,,,,,499.936,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,baldan,,,,,,,,,116.27906976736315,zara_audio_files/baldan.wav,stems_all/1_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,6,,,"['0.20', '0.20']",,nem,,,,,,,,,,,,499.9364000000059,,,,,,86,,2023.2.2,,"[2.3057000000029575,2.4377000000030193,2.6544999999999845,2.821700000003034,3.330500000000029,3.696700000003034,3.81810000000894,3.937200000003031]",,,,,,,chool,,choolnem,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,Win32,,,,,,504.94580000001184,,,"[null,null,null,null,null,null,null,null]",,,,,"[""c"",""h"",""o"",""o"",""l"",""n"",""e"",""m""]",,,,,,,,,,,,,,,,,,,504.94560000000894,,,,,,1,,7_dim_sg.PNG,001,,,,,,,,,,,,,,,,504.4434999999999,,504.44370000000293,,,,,,,505.44340000000597,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,choolnem,,,,,,,,,116.27906976736315,zara_audio_files/choolnem.wav,stems_all/7_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,24,,,"['0.35', '0.35']",,sil,,,,,,,,,,,,505.44440000000594,,,,,,87,,2023.2.2,,"[2.346700000003011,2.4901000000089653,2.609200000002943,2.7506000000089443,2.8371000000089452,3.0311000000089052]",,,,,,,bal,,balsil,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,Win32,,,,,,510.43890000000596,,,"[null,null,null,null,null,null]",,,,,"[""b"",""a"",""l"",""s"",""i"",""l""]",,,,,,,,,,,,,,,,,,,510.43870000000294,,,,,,1,,1_2.PNG,001,,,,,,,,,,,,,,,,509.9481000000089,,509.9483000000119,,,,,,,510.9294999999999,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,balsil,,,,,,,,,116.27906976736315,zara_audio_files/balsil.wav,stems_all/1_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,17,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,510.9309000000059,,,,,,88,,2023.2.2,,"[2.200700000003053,2.364100000008989,2.451900000005935,2.5645000000000664,2.7567000000029793,3.030300000011948,3.0532000000030166,3.194500000000062]",,,,,,,berko,,berkodan,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,Win32,,,,,,515.920200000003,,,"[null,null,null,null,null,null,null,null]",,,,,"[""b"",""e"",""r"",""k"",""o"",""d"",""a"",""n""]",,,,,,,,,,,,,,,,,,,515.9201000000089,,,,,,1,,2_2.PNG,001,,,,,,,,,,,,,,,,515.4256000000089,,515.425700000003,,,,,,,516.420900000006,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,berkodan,,,,,,,,,116.27906976736315,zara_audio_files/berkodan.wav,stems_all/2_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,11,,,"['0.20', '0.20']",,nem,,,,,,,,,,,,516.421200000003,,,,,,89,,2023.2.2,,"[2.20150000000001,2.3378000000119528,2.4669999999999845,2.7153000000118936,3.0410000000000537,3.2024999999999864,3.314600000008909]",,,,,,,mero,,meronem,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,Win32,,,,,,521.415,,,"[null,null,null,null,null,null,null]",,,,,"[""m"",""e"",""r"",""o"",""n"",""e"",""m""]",,,,,,,,,,,,,,,,,,,521.414900000006,,,,,,1,,12_dim_sg.PNG,001,,,,,,,,,,,,,,,,520.9185,,520.918700000003,,,,,,,521.9039000000059,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,meronem,,,,,,,,,116.27906976736315,zara_audio_files/meronem.wav,stems_all/12_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,12,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,521.9051000000089,,,,,,90,,2023.2.2,,"[2.291499999999928,2.450599999993983,2.5394999999999754,2.702299999996967,2.8200999999939995,2.830500000000029]",,,,,,,bal,,baldan,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,Win32,,,,,,526.8968000000119,,,"[null,null,null,null,null,null]",,,,,"[""b"",""a"",""l"",""d"",""a"",""n""]",,,,,,,,,,,,,,,,,,,526.8966000000089,,,,,,1,,1_2.PNG,001,,,,,,,,,,,,,,,,526.4058000000119,,526.4060000000001,,,,,,,527.394600000009,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,baldan,,,,,,,,,116.27906976736315,zara_audio_files/baldan.wav,stems_all/1_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,22,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,527.395300000012,,,,,,91,,2023.2.2,,"[2.4871000000089225,2.590800000011882,2.6672000000029357,2.949700000002963,3.270600000008926,3.375499999999988,3.478400000005877]",,,,,,,kora,,koradan,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,Win32,,,,,,532.378,,,"[null,null,null,null,null,null,null]",,,,,"[""k"",""o"",""r"",""a"",""d"",""a"",""n""]",,,,,,,,,,,,,,,,,,,532.378,,,,,,1,,3_2.PNG,001,,,,,,,,,,,,,,,,531.8933000000119,,531.8935,,,,,,,532.874100000009,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,koradan,,,,,,,,,116.27906976736315,zara_audio_files/koradan.wav,stems_all/3_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,13,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,532.875100000009,,,,,,92,,2023.2.2,,"[2.24350000000004,2.3539000000059787,2.512200000002963,2.723700000002964,2.951799999996979,3.4770999999940386,3.894599999994057,4.045200000002978,4.286900000005971,4.352200000002995]",,,,,,,bal,,baldan,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,Win32,,,,,,537.8768000000119,,,"[null,null,null,null,null,null,null,null,null,null]",,,,,"[""b"",""a"",""l"",""a"",""n"",""equal"",""N/A"",""N/A"",""d"",""a""]",,,,,,,,,,,,,,,,,,,537.876700000003,,,,,,1,,1_2.PNG,001,,,,,,,,,,,,,,,,537.374100000009,,537.3743000000119,,,,,,,538.369,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,balada,,,,,,,,,116.27906976736315,zara_audio_files/baldan.wav,stems_all/1_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,31,,,"['0.35', '0.35']",,none,,,,,,,,,,,,538.369600000009,,,,,,93,,2023.2.2,,"[2.244899999991162,2.311599999994087,2.419099999994046,2.527700000003051,2.6942000000029793]",,,,,,,berko,,berko,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,Win32,,,,,,543.3592000000029,,,"[null,null,null,null,null]",,,,,"[""b"",""e"",""r"",""k"",""o""]",,,,,,,,,,,,,,,,,,,543.3592000000029,,,,,,1,,2.PNG,001,,,,,,,,,,,,,,,,542.8678000000119,,542.868,,,,,,,543.853900000006,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,berko,,,,,,,,,116.27906976736315,zara_audio_files/berko.wav,stems_all/2.PNG,501168,,,,,"['-0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,26,,,"['0.35', '0.35']",,sil,,,,,,,,,,,,543.855100000009,,,,,,94,,2023.2.2,,"[2.3047999999970443,2.4190000000000964,2.466399999991154,2.6916999999881455,3.2335999999941123,3.3330000000000837,3.563899999991122]",,,,,,,kora,,korasil,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,Win32,,,,,,548.855700000003,,,"[null,null,null,null,null,null,null]",,,,,"[""k"",""o"",""r"",""a"",""s"",""i"",""l""]",,,,,,,,,,,,,,,,,,,548.855700000003,,,,,,1,,3_2.PNG,001,,,,,,,,,,,,,,,,548.356,,548.356100000009,,,,,,,549.352900000006,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,korasil,,,,,,,,,116.27906976736315,zara_audio_files/korasil.wav,stems_all/3_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,10,,,"['0.20', '0.20']",,nem,,,,,,,,,,,,549.3538000000119,,,,,,95,,2023.2.2,,"[2.510400000005916,2.6544999999999845,3.0167000000029702,3.169999999999959,3.346600000008948,3.469500000000039,3.9589999999999463,4.192600000008952]",,,,,,,bin,,binnem,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,Win32,,,,,,554.3438000000119,,,"[null,null,null,null,null,null,null,null]",,,,,"[""b"",""i"",""n"",""n"",""e"",""n"",""N/A"",""m""]",,,,,,,,,,,,,,,,,,,554.343700000003,,,,,,1,,11_dim_sg.PNG,001,,,,,,,,,,,,,,,,553.855800000012,,553.855800000012,,,,,,,554.846600000009,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,binnem,,,,,,,,,116.27906976736315,zara_audio_files/binnem.wav,stems_all/11_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,27,,,"['0.20', '0.20']",,shoon,,,,,,,,,,,,554.847400000006,,,,,,96,,2023.2.2,,"[2.576400000005947,2.6886000000089325,2.813799999996945,2.981200000003014,3.1417000000029702,3.4071000000088816,3.577799999996955,4.160900000005995]",,,,,,,bal,,balshoon,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,Win32,,,,,,559.857400000006,,,"[null,null,null,null,null,null,null,null]",,,,,"[""b"",""a"",""l"",""s"",""h"",""o"",""o"",""n""]",,,,,,,,,,,,,,,,,,,559.857300000012,,,,,,1,,1_dim_sg.PNG,001,,,,,,,,,,,,,,,,559.356100000009,,559.356300000012,,,,,,,560.355200000003,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,balshoon,,,,,,,,,116.27906976736315,zara_audio_files/balshoon.wav,stems_all/1_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,3,,,"['0.20', '0.20']",,nem,,,,,,,,,,,,560.355600000009,,,,,,97,,2023.2.2,,"[2.440200000003074,2.6008999999911566,2.868599999994103,3.0590999999940323,3.3097999999970398,3.462899999991123,3.5730000000000928]",,,,,,,nako,,nakonem,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,Win32,,,,,,565.3571000000089,,,"[null,null,null,null,null,null,null]",,,,,"[""n"",""a"",""k"",""o"",""n"",""e"",""m""]",,,,,,,,,,,,,,,,,,,565.3571000000089,,,,,,1,,4_dim_sg.PNG,001,,,,,,,,,,,,,,,,564.8559000000059,,564.856100000009,,,,,,,565.859400000006,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,nakonem,,,,,,,,,116.27906976736315,zara_audio_files/nakonem.wav,stems_all/4_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,30,,,"['0.35', '0.35']",,none,,,,,,,,,,,,565.860100000009,,,,,,98,,2023.2.2,,"[2.161299999997027,2.2672999999970216,2.4276000000088516]",,,,,,,bal,,bal,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,Win32,,,,,,570.8578000000119,,,"[null,null,null]",,,,,"[""b"",""a"",""l""]",,,,,,,,,,,,,,,,,,,570.857700000003,,,,,,1,,1.PNG,001,,,,,,,,,,,,,,,,570.356200000003,,570.3564000000059,,,,,,,571.357300000012,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,generalizability_mini,,,2,,,,001,,generalizability_experiment_v3,,bal,,,,,,,,,116.27906976736315,zara_audio_files/bal.wav,stems_all/1.PNG,501168,,,,,"['-0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,20,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,571.357900000006,,,,,,99,,2023.2.2,,"[2.361499999999978,2.486299999996959,2.5521000000088634,2.766999999999939,3.0602000000029648,3.1806000000088943,3.2471000000089134]",,,,,,,kora,,koradan,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Win32,,,,,,576.352400000006,,,"[null,null,null,null,null,null,null]",,,,,"[""k"",""o"",""r"",""a"",""d"",""a"",""n""]",,,,,,,,,,,,,,,,,,,576.352300000012,,,,,,1,,3_2.PNG,001,,,,,,,,,,,,,,,,575.8514000000059,,575.851900000006,,,,,,,576.8498000000119,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,generalizability_mini,,,3,,,,001,,generalizability_experiment_v3,,koradan,,,,,,,,,116.27906976736315,zara_audio_files/koradan.wav,stems_all/3_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,30,,,"['0.35', '0.35']",,none,,,,,,,,,,,,576.852400000006,,,,,,100,,2023.2.2,,"[2.0326000000088698,2.208799999996927,2.3237000000029866]",,,,,,,bal,,bal,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,Win32,,,,,,581.8459000000059,,,"[null,null,null]",,,,,"[""b"",""a"",""l""]",,,,,,,,,,,,,,,,,,,581.8458000000119,,,,,,1,,1.PNG,001,,,,,,,,,,,,,,,,581.356900000006,,581.357,,,,,,,582.349400000006,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,generalizability_mini,,,3,,,,001,,generalizability_experiment_v3,,bal,,,,,,,,,116.27906976736315,zara_audio_files/bal.wav,stems_all/1.PNG,501168,,,,,"['-0.2', '0.22']",,,,,,,,,60472,
